queried_airport,direction,icao24,callsign,dep_airport,arr_airport,firstSeen,lastSeen,home,other,ts,hour,al_icao,airline,lh_group,o_country,o_continent,reach,o_lat,o_lon,home_lat,home_lon,dist_km
EDDF,arrival,501c2f,CFG2MF,LEJR,EDDF,1787146106.0,1787155169,EDDF,LEJR,1787155169.0,17,CFG,Condor Flugdienst,False,ES,EU,Europe,36.744598,-6.06011,50.026706,8.55835,1884.176437144988
EDDF,arrival,3c4965,CFG1PJ,LIMC,EDDF,1787151892.0,1787155077,EDDF,LIMC,1787155077.0,17,CFG,Condor Flugdienst,False,IT,EU,Europe,45.6306,8.72811,50.026706,8.55835,488.98855027228177
EDDF,arrival,3c6475,CFG7VN,EDDH,EDDF,1787152096.0,1787154983,EDDF,EDDH,1787154983.0,17,CFG,Condor Flugdienst,False,DE,EU,Domestic,53.630402,9.98823,50.026706,8.55835,412.5616454312047
EDDF,arrival,3c65ce,DLH7H,EGLL,EDDF,1787150940.0,1787154827,EDDF,EGLL,1787154827.0,17,DLH,Lufthansa,True,GB,EU,Europe,51.470748,-0.459909,50.026706,8.55835,654.0165397367234
EDDF,arrival,3c6474,CFG2FJ,LFPG,EDDF,1787151853.0,1787154793,EDDF,LFPG,1787154793.0,17,CFG,Condor Flugdienst,False,FR,EU,Europe,49.00896,2.554117,50.026706,8.55835,447.8305266654691
EDDF,arrival,485206,KLM1821,EHAM,EDDF,1787152239.0,1787154685,EDDF,EHAM,1787154685.0,17,KLM,KLM Royal Dutch Airlines,False,NL,EU,Europe,52.308601,4.76389,50.026706,8.55835,366.48146892987825
EDDF,arrival,4692d3,AEE832,LGAV,EDDF,1787145249.0,1787154624,EDDF,LGAV,1787154624.0,17,AEE,Aegean Airlines,False,GR,EU,Europe,37.936401,23.9445,50.026706,8.55835,1815.79438210604
EDDF,arrival,3c6473,CFG9NX,EDDB,EDDF,1787151725.0,1787154597,EDDF,EDDB,1787154597.0,17,CFG,Condor Flugdienst,False,DE,EU,Domestic,52.361738,13.502341,50.026706,8.55835,431.2414419348526
EDDF,arrival,3c6752,DLH4N,EDDM,EDDF,1787152150.0,1787154328,EDDF,EDDM,1787154328.0,17,DLH,Lufthansa,True,DE,EU,Domestic,48.353802,11.7861,50.026706,8.55835,299.3253023081836
EDDF,arrival,3c6467,CFG8NK,LKPR,EDDF,1787151671.0,1787154323,EDDF,LKPR,1787154323.0,17,CFG,Condor Flugdienst,False,CZ,EU,Europe,50.100874,14.259911,50.026706,8.55835,406.96118852195696
EDDF,arrival,4bce03,SXS2KZ,,EDDF,1787144048.0,1787154230,EDDF,,1787154230.0,17,SXS,SunExpress,False,,,unknown,,,50.026706,8.55835,
EDDF,arrival,348085,AEA57CN,LEMD,EDDF,1787146838.0,1787154174,EDDF,LEMD,1787154174.0,17,AEA,Air Europa,False,ES,EU,Europe,40.493407,-3.572249,50.026706,8.55835,1419.5153635411198
EDDF,arrival,471a7f,JUP112,EGBB,EDDF,1787147906.0,1787154110,EDDF,EGBB,1787154110.0,17,JUP,Other / unmatched,False,GB,EU,Europe,52.453899,-1.74803,50.026706,8.55835,765.7189968549203
EDDF,arrival,3c70c5,GEC8223,,EDDF,1787119268.0,1787154093,EDDF,,1787154093.0,17,GEC,Lufthansa Cargo,True,,,unknown,,,50.026706,8.55835,
EDDF,arrival,02a1ac,LBT246,,EDDF,1787148127.0,1787153991,EDDF,,1787153991.0,17,LBT,Nouvel Air Tunisie,False,,,unknown,,,50.026706,8.55835,
EDDF,arrival,780c9e,CCA931,EDDF,EDDF,1787056341.0,1787153979,EDDF,EDDF,1787153979.0,17,CCA,Air China,False,DE,EU,Domestic,50.026706,8.55835,50.026706,8.55835,0.0
EDDF,arrival,3c6753,DLH64M,LEMG,EDDF,1787145541.0,1787153844,EDDF,LEMG,1787153844.0,17,DLH,Lufthansa,True,ES,EU,Europe,36.6749,-4.49911,50.026706,8.55835,1816.0427917550999
EDDF,arrival,4b19fd,CFG7FK,LSZH,EDDF,1787150641.0,1787153756,EDDF,LSZH,1787153756.0,17,CFG,Condor Flugdienst,False,CH,EU,Europe,47.458056,8.548056,50.026706,8.55835,285.6218449218939
EDDF,arrival,3c65e4,DLH95H,LPFR,EDDF,1787144523.0,1787153620,EDDF,LPFR,1787153620.0,17,DLH,Lufthansa,True,PT,EU,Europe,37.015909,-7.970939,50.026706,8.55835,1958.3239178148403
EDDF,arrival,3c64f5,DLH9921,EDDL,EDDF,1787151641.0,1787153423,EDDF,EDDL,1787153423.0,17,DLH,Lufthansa,True,DE,EU,Domestic,51.289501,6.76678,50.026706,8.55835,188.8433278657816
EDDF,arrival,3009b5,DLH2WR,EPPO,EDDF,1787149450.0,1787153322,EDDF,EPPO,1787153322.0,17,DLH,Lufthansa,True,PL,EU,Europe,52.421598,16.823359,50.026706,8.55835,633.6937581037554
EDDF,arrival,800734,AIC2027,VAJJ,EDDF,1787122728.0,1787152845,EDDF,VAJJ,1787152845.0,17,AIC,Air India Limited,False,IN,AS,Intercontinental,19.098100662231445,72.83419799804688,50.026706,8.55835,6566.506180662699
EDDF,arrival,3c7a49,CFG315,,EDDF,1787142093.0,1787152709,EDDF,,1787152709.0,17,CFG,Condor Flugdienst,False,,,unknown,,,50.026706,8.55835,
EDDF,arrival,86da38,ANA223,RJTT,EDDF,1787100917.0,1787152693,EDDF,RJTT,1787152693.0,17,ANA,All Nippon Airways,False,JP,AS,Intercontinental,35.549678,139.786958,50.026706,8.55835,9362.506202768924
EDDF,arrival,7808ac,CCA957,,EDDF,1787129954.0,1787152614,EDDF,,1787152614.0,17,CCA,Air China,False,,,unknown,,,50.026706,8.55835,
EDDF,arrival,706071,KAC171,,EDDF,1787136665.0,1787152489,EDDF,,1787152489.0,17,KAC,Kuwait Airways,False,,,unknown,,,50.026706,8.55835,
EDDF,arrival,3c6917,CFG6YR,EDDM,EDDF,1787150254.0,1787152368,EDDF,EDDM,1787152368.0,17,CFG,Condor Flugdienst,False,DE,EU,Domestic,48.353802,11.7861,50.026706,8.55835,299.3253023081836
EDDF,arrival,4cad5c,ITY404,LIRF,EDDF,1787147042.0,1787152265,EDDF,LIRF,1787152265.0,17,ITY,ITA Airways,False,IT,EU,Europe,41.804532,12.251998,50.026706,8.55835,957.56108872809
EDDF,arrival,3c70cb,GEC8401,,EDDF,1787109798.0,1787152207,EDDF,,1787152207.0,17,GEC,Lufthansa Cargo,True,,,unknown,,,50.026706,8.55835,
EDDF,arrival,3c79ba,CFG2HD,LEIB,EDDF,1787144972.0,1787152154,EDDF,LEIB,1787152154.0,17,CFG,Condor Flugdienst,False,ES,EU,Europe,38.872898,1.37312,50.026706,8.55835,1363.5612542932633
EDDF,arrival,4d24e6,EWG18UG,,EDDF,1787145899.0,1787152063,EDDF,,1787152063.0,17,EWG,Eurowings,True,,,unknown,,,50.026706,8.55835,
EDDF,arrival,4692d6,AEE3FR,,EDDF,1787142759.0,1787151988,EDDF,,1787151988.0,17,AEE,Aegean Airlines,False,,,unknown,,,50.026706,8.55835,
EDDF,arrival,71c210,KAL945,RKSI,EDDF,1787105591.0,1787151928,EDDF,RKSI,1787151928.0,17,KAL,Korean Air,False,KR,AS,Intercontinental,37.469101,126.450996,50.026706,8.55835,8544.290614666657
EDDF,arrival,06a30a,QTR8147,,EDDF,1787131193.0,1787151688,EDDF,,1787151688.0,17,QTR,Qatar Airways,False,,,unknown,,,50.026706,8.55835,
EDDF,arrival,3c64ae,DLH1455,,EDDF,1787145507.0,1787151388,EDDF,,1787151388.0,16,DLH,Lufthansa,True,,,unknown,,,50.026706,8.55835,
EDDF,arrival,4bb025,TKJ2ER,,EDDF,1787141466.0,1787151233,EDDF,,1787151233.0,16,TKJ,Other / unmatched,False,,,unknown,,,50.026706,8.55835,
EDDF,arrival,4bb875,PGT5307,LTBL,EDDF,1787141372.0,1787151166,EDDF,LTBL,1787151166.0,16,PGT,Pegasus Airlines,False,TR,AS,Intercontinental,38.513,27.010099,50.026706,8.55835,1939.1732361556842
EDDF,arrival,06a140,QTR8236,EBLG,EDDF,1787149113.0,1787150963,EDDF,EBLG,1787150963.0,16,QTR,Qatar Airways,False,BE,EU,Europe,50.638574,5.443897,50.026706,8.55835,231.27301690701063
EDDF,arrival,3c4597,BOX465,KDFW,EDDF,1787119914.0,1787150884,EDDF,KDFW,1787150884.0,16,BOX,Tiphook PLC,False,US,,Intercontinental,32.896801,-97.038002,50.026706,8.55835,8257.843189902234
EDDF,arrival,3009b6,DLA8881,LIPE,EDDF,1787146746.0,1787150742,EDDF,LIPE,1787150742.0,16,DLA,Air Dolomiti,True,IT,EU,Europe,44.5354,11.2887,50.026706,8.55835,644.2894117734543
EDDF,arrival,a31a34,UAL926,BIKF,EDDF,1787140654.0,1787150739,EDDF,BIKF,1787150739.0,16,UAL,United Airlines,False,IS,EU,Europe,63.985001,-22.6056,50.026706,8.55835,2401.2520633495587
EDDF,arrival,3cce03,DWW703,EDTM,EDDF,1787148711.0,1787150636,EDDF,EDTM,1787150636.0,16,DWW,Jet Courier Service,False,DE,EU,Domestic,48.05389,9.372778,50.026706,8.55835,227.25392861673527
EDDF,arrival,3c65cd,DLH9AV,LIRF,EDDF,1787145606.0,1787150631,EDDF,LIRF,1787150631.0,16,DLH,Lufthansa,True,IT,EU,Europe,41.804532,12.251998,50.026706,8.55835,957.56108872809
EDDF,arrival,4ba904,TKJ15V,,EDDF,1787140742.0,1787150519,EDDF,,1787150519.0,16,TKJ,Other / unmatched,False,,,unknown,,,50.026706,8.55835,
EDDF,arrival,3c6663,DLH85K,,EDDF,1787145223.0,1787150511,EDDF,,1787150511.0,16,DLH,Lufthansa,True,,,unknown,,,50.026706,8.55835,
EDDF,arrival,3c6741,DLH3PX,LIML,EDDF,1787147289.0,1787150429,EDDF,LIML,1787150429.0,16,DLH,Lufthansa,True,IT,EU,Europe,45.445099,9.27674,50.026706,8.55835,512.2693769170622
EDDF,arrival,3c64b0,DLH35M,LPPT,EDDF,1787141625.0,1787150427,EDDF,LPPT,1787150427.0,16,DLH,Lufthansa,True,PT,EU,Europe,38.7813,-9.13592,50.026706,8.55835,1872.7106698088141
EDDF,arrival,0201c0,RAM810D,,EDDF,1787140388.0,1787150362,EDDF,,1787150362.0,16,RAM,Royal Air Maroc,False,,,unknown,,,50.026706,8.55835,
EDDF,arrival,4cac0f,KZR921,,EDDF,1787133581.0,1787150214,EDDF,,1787150214.0,16,KZR,Air Astana,False,,,unknown,,,50.026706,8.55835,
EDDF,arrival,3003af,DLH7PJ,EPWR,EDDF,1787146205.0,1787150141,EDDF,EPWR,1787150141.0,16,DLH,Lufthansa,True,PL,EU,Europe,51.103719,16.882096,50.026706,8.55835,599.6391823914247
EDDF,arrival,3c64c5,DLH519,EBBR,EDDF,1787147570.0,1787150033,EDDF,EBBR,1787150033.0,16,DLH,Lufthansa,True,BE,EU,Europe,50.901402,4.48444,50.026706,8.55835,304.2739348548036
EDDF,arrival,3c6568,OCN131,,EDDF,1787120910.0,1787149891,EDDF,,1787149891.0,16,OCN,Discover Airlines,True,,,unknown,,,50.026706,8.55835,
EDDF,arrival,4bc88a,PGT539T,,EDDF,1787139833.0,1787149823,EDDF,,1787149823.0,16,PGT,Pegasus Airlines,False,,,unknown,,,50.026706,8.55835,
EDDF,arrival,781da5,CCA935,,EDDF,1787114775.0,1787149669,EDDF,,1787149669.0,16,CCA,Air China,False,,,unknown,,,50.026706,8.55835,
EDDF,arrival,501c3b,CTN412,,EDDF,1787145158.0,1787149649,EDDF,,1787149649.0,16,CTN,Croatia Airlines,False,,,unknown,,,50.026706,8.55835,
EDDF,arrival,71c226,KAL529,RKSI,EDDF,1787102621.0,1787149433,EDDF,RKSI,1787149433.0,16,KAL,Korean Air,False,KR,AS,Intercontinental,37.469101,126.450996,50.026706,8.55835,8544.290614666657
EDDF,arrival,3c65c5,DLH2CN,EDDH,EDDF,1787146623.0,1787149420,EDDF,EDDH,1787149420.0,16,DLH,Lufthansa,True,DE,EU,Domestic,53.630402,9.98823,50.026706,8.55835,412.5616454312047
EDDF,arrival,440668,AUA1Y,LOWW,EDDF,1787145124.0,1787149157,EDDF,LOWW,1787149157.0,16,AUA,Austrian,True,AT,EU,Europe,48.110298,16.5697,50.026706,8.55835,620.9306611285796
EDDF,arrival,3c66a1,DLH3VL,LDZA,EDDF,1787144997.0,1787149075,EDDF,LDZA,1787149075.0,16,DLH,Lufthansa,True,HR,EU,Europe,45.742901,16.0688,50.026706,8.55835,734.5935005052726
EDDF,arrival,3c65d6,DLH1RJ,EGPH,EDDF,1787143844.0,1787148986,EDDF,EGPH,1787148986.0,16,DLH,Lufthansa,True,GB,EU,Europe,55.950145,-3.372288,50.026706,8.55835,1032.73961083289
EDDF,arrival,3c6751,DLH1HF,EDDL,EDDF,1787147255.0,1787148980,EDDF,EDDL,1787148980.0,16,DLH,Lufthansa,True,DE,EU,Domestic,51.289501,6.76678,50.026706,8.55835,188.8433278657816
EDDF,arrival,3c644a,DLH8C,LSZH,EDDF,1787146472.0,1787148914,EDDF,LSZH,1787148914.0,16,DLH,Lufthansa,True,CH,EU,Europe,47.458056,8.548056,50.026706,8.55835,285.6218449218939
EDDF,arrival,3c658e,DLH839,EKBI,EDDF,1787144904.0,1787148891,EDDF,EKBI,1787148891.0,16,DLH,Lufthansa,True,DK,EU,Europe,55.740335,9.157019,50.026706,8.55835,636.5886595105571
EDDF,arrival,3e167a,CHX2,EDFL,EDDF,1787147790.0,1787148868,EDDF,EDFL,1787148868.0,16,CHX,Other / unmatched,False,DE,EU,Domestic,50.544794,8.592753,50.026706,8.55835,57.660586905456356
EDDF,arrival,48ad09,LOT377,EPWA,EDDF,1787143262.0,1787148764,EDDF,EPWA,1787148764.0,16,LOT,LOT Polish Airlines,False,PL,EU,Europe,52.165699,20.9671,50.026706,8.55835,897.3150269277251
EDDF,arrival,601829,TUA461,,EDDF,1787087093.0,1787148714,EDDF,,1787148714.0,16,TUA,Turkmenistan Airlines,False,,,unknown,,,50.026706,8.55835,
EDDF,arrival,3c64af,DLH1299,,EDDF,1787139847.0,1787148621,EDDF,,1787148621.0,16,DLH,Lufthansa,True,,,unknown,,,50.026706,8.55835,
EDDF,arrival,e48baa,TAM8070,SBGR,EDDF,1787109236.0,1787148589,EDDF,SBGR,1787148589.0,16,TAM,TAM Brazilian Airlines,False,BR,SA,Intercontinental,-23.431274,-46.469954,50.026706,8.55835,9796.47989691071
EDDF,arrival,3c6634,DLH2TU,EPKK,EDDF,1787143981.0,1787148479,EDDF,EPKK,1787148479.0,16,DLH,Lufthansa,True,PL,EU,Europe,50.077702,19.7848,50.026706,8.55835,800.8011485417
EDDF,arrival,3c6757,DLH4YC,,EDDF,1787143815.0,1787148370,EDDF,,1787148370.0,16,DLH,Lufthansa,True,,,unknown,,,50.026706,8.55835,
EDDF,arrival,3c66eb,DLH4A,EHAM,EDDF,1787145404.0,1787148232,EDDF,EHAM,1787148232.0,16,DLH,Lufthansa,True,NL,EU,Europe,52.308601,4.76389,50.026706,8.55835,366.48146892987825
EDDF,arrival,3c6742,DLH8VR,EKCH,EDDF,1787144114.0,1787148206,EDDF,EKCH,1787148206.0,16,DLH,Lufthansa,True,DK,EU,Europe,55.617900848389,12.656000137329,50.026706,8.55835,679.6633259560357
EDDF,arrival,3c65c9,DLH6UP,LGAV,EDDF,1787139091.0,1787148188,EDDF,LGAV,1787148188.0,16,DLH,Lufthansa,True,GR,EU,Europe,37.936401,23.9445,50.026706,8.55835,1815.79438210604
EDDF,arrival,300738,DLA7CV,,EDDF,1787144000.0,1787148069,EDDF,,1787148069.0,16,DLA,Air Dolomiti,True,,,unknown,,,50.026706,8.55835,
EDDF,arrival,3c6446,DLH1559,,EDDF,1787140142.0,1787147984,EDDF,,1787147984.0,15,DLH,Lufthansa,True,,,unknown,,,50.026706,8.55835,
EDDF,arrival,3c648b,DLH51V,LFLL,EDDF,1787144409.0,1787147899,EDDF,LFLL,1787147899.0,15,DLH,Lufthansa,True,FR,EU,Europe,45.725996,5.090139,50.026706,8.55835,543.5457595389236
EDDF,arrival,3006b5,DLA8XN,,EDDF,1787144270.0,1787147811,EDDF,,1787147811.0,15,DLA,Air Dolomiti,True,,,unknown,,,50.026706,8.55835,
EDDF,arrival,3c6754,DLH47F,LEBL,EDDF,1787141941.0,1787147752,EDDF,LEBL,1787147752.0,15,DLH,Lufthansa,True,ES,EU,Europe,41.2971,2.07846,50.026706,8.55835,1092.5416501874115
EDDF,arrival,30055b,DLH1TX,LSZM,EDDF,1787145337.0,1787147727,EDDF,LSZM,1787147727.0,15,DLH,Lufthansa,True,CH,EU,Europe,47.078353,9.064662,50.026706,8.55835,329.9509076636581
EDDF,arrival,3c6589,DLH2YA,EPWA,EDDF,1787142362.0,1787147665,EDDF,EPWA,1787147665.0,15,DLH,Lufthansa,True,PL,EU,Europe,52.165699,20.9671,50.026706,8.55835,897.3150269277251
EDDF,arrival,3c6637,DLH52J,LFMN,EDDF,1787143508.0,1787147638,EDDF,LFMN,1787147638.0,15,DLH,Lufthansa,True,FR,EU,Europe,43.658401,7.21587,50.026706,8.55835,715.413528812061
EDDF,arrival,3c6641,DLH6KA,LHBP,EDDF,1787142600.0,1787147564,EDDF,LHBP,1787147564.0,15,DLH,Lufthansa,True,HU,EU,Europe,47.43018,19.262393,50.026706,8.55835,835.6031637955549
EDDF,arrival,3c667a,DLH57Y,LEMG,EDDF,1787138731.0,1787147544,EDDF,LEMG,1787147544.0,15,DLH,Lufthansa,True,ES,EU,Europe,36.6749,-4.49911,50.026706,8.55835,1816.0427917550999
EDDF,arrival,3c6485,DLH7EL,LIPZ,EDDF,1787143823.0,1787147466,EDDF,LIPZ,1787147466.0,15,DLH,Lufthansa,True,IT,EU,Europe,45.505299,12.3519,50.026706,8.55835,577.0149776234636
EDDF,arrival,3009b4,DLA11K,LOWG,EDDF,1787143394.0,1787147428,EDDF,LOWG,1787147428.0,15,DLA,Air Dolomiti,True,AT,EU,Europe,46.9911,15.4396,50.026706,8.55835,608.6388191939618
EDDF,arrival,3c654e,LHX5U,EGLL,EDDF,1787143893.0,1787147409,EDDF,EGLL,1787147409.0,15,LHX,Other / unmatched,False,GB,EU,Europe,51.470748,-0.459909,50.026706,8.55835,654.0165397367234
EDDF,arrival,3c658d,DLH5P,LKPR,EDDF,1787144559.0,1787147307,EDDF,LKPR,1787147307.0,15,DLH,Lufthansa,True,CZ,EU,Europe,50.100874,14.259911,50.026706,8.55835,406.96118852195696
EDDF,arrival,3c6744,DLH5AC,EDDM,EDDF,1787145015.0,1787147152,EDDF,EDDM,1787147152.0,15,DLH,Lufthansa,True,DE,EU,Domestic,48.353802,11.7861,50.026706,8.55835,299.3253023081836
EDDF,arrival,3c6678,DLH979,EIDW,EDDF,1787142023.0,1787147057,EDDF,EIDW,1787147057.0,15,DLH,Lufthansa,True,IE,EU,Europe,53.428713,-6.262121,50.026706,8.55835,1086.1211676842795
EDDF,arrival,3c66e7,OCN2JV,LGKO,EDDF,1787136424.0,1787146939,EDDF,LGKO,1787146939.0,15,OCN,Discover Airlines,True,GR,AS,Intercontinental,36.794523,27.09115,50.026706,8.55835,2088.0366099301755
EDDF,arrival,3c6586,DLH3F,LFPG,EDDF,1787144311.0,1787146912,EDDF,LFPG,1787146912.0,15,DLH,Lufthansa,True,FR,EU,Europe,49.00896,2.554117,50.026706,8.55835,447.8305266654691
EDDF,arrival,782409,CKK606,EGSS,EDDF,1787054138.0,1787146795,EDDF,EGSS,1787146795.0,15,CKK,China Cargo Airlines,False,GB,EU,Europe,51.884998,0.235,50.026706,8.55835,618.1089186193377
EDDF,arrival,3c64b1,DLH43U,LPPR,EDDF,1787139000.0,1787146736,EDDF,LPPR,1787146736.0,15,DLH,Lufthansa,True,PT,EU,Europe,41.2481002808,-8.68138980865,50.026706,8.55835,1651.6233885914048
EDDF,arrival,3c66e1,DLH8FL,ENBR,EDDF,1787140514.0,1787146698,EDDF,ENBR,1787146698.0,15,DLH,Lufthansa,True,NO,EU,Europe,60.2934,5.21814,50.026706,8.55835,1160.7779160377402
EDDF,arrival,3c6662,DLH9EJ,LROP,EDDF,1787138493.0,1787146648,EDDF,LROP,1787146648.0,15,DLH,Lufthansa,True,RO,EU,Europe,44.571792,26.103285,50.026706,8.55835,1450.8551268606066
EDDF,arrival,3009b3,DLA7TT,ELLX,EDDF,1787144924.0,1787146631,EDDF,ELLX,1787146631.0,15,DLA,Air Dolomiti,True,LU,EU,Europe,49.626845,6.212134,50.026706,8.55835,174.064410926245
EDDF,arrival,3c6588,DLH6HH,LJLJ,EDDF,1787142998.0,1787146527,EDDF,LJLJ,1787146527.0,15,DLH,Lufthansa,True,SI,EU,Europe,46.223701,14.4576,50.026706,8.55835,608.373527362607
EDDF,arrival,3c666f,DLH37W,LEMD,EDDF,1787139483.0,1787146442,EDDF,LEMD,1787146442.0,15,DLH,Lufthansa,True,ES,EU,Europe,40.493407,-3.572249,50.026706,8.55835,1419.5153635411198
EDDF,arrival,3c7983,CFG7MA,LEPA,EDDF,1787140356.0,1787146374,EDDF,LEPA,1787146374.0,15,CFG,Condor Flugdienst,False,ES,EU,Europe,39.551701,2.73881,50.026706,8.55835,1251.0699144927974
EDDF,arrival,4d02c1,JFA01D,,EDDF,1787143624.0,1787146286,EDDF,,1787146286.0,15,JFA,Other / unmatched,False,,,unknown,,,50.026706,8.55835,
EDDF,arrival,3c6658,DLH3RK,LMML,EDDF,1787138280.0,1787146179,EDDF,LMML,1787146179.0,15,DLH,Lufthansa,True,MT,EU,Europe,35.845932,14.491546,50.026706,8.55835,1647.813282230987
EDDF,arrival,300781,DLH293,LIMF,EDDF,1787142662.0,1787146139,EDDF,LIMF,1787146139.0,15,DLH,Lufthansa,True,IT,EU,Europe,45.200802,7.64963,50.026706,8.55835,540.9103631086111
EDDF,arrival,3c66b3,OCN8FE,,EDDF,1787140057.0,1787146072,EDDF,,1787146072.0,15,OCN,Discover Airlines,True,,,unknown,,,50.026706,8.55835,
EDDF,arrival,3c6745,DLH3AH,LYBE,EDDF,1787139870.0,1787145981,EDDF,LYBE,1787145981.0,15,DLH,Lufthansa,True,RS,EU,Europe,44.818401,20.309099,50.026706,8.55835,1054.9858217389628
EDDF,arrival,3c6449,DLH891,EVRA,EDDF,1787138654.0,1787145921,EDDF,EVRA,1787145921.0,15,DLH,Lufthansa,True,LV,EU,Europe,56.920752,23.970711,50.026706,8.55835,1271.1934455558473
EDDF,arrival,3c6551,LHX849,EFHK,EDDF,1787137635.0,1787145911,EDDF,EFHK,1787145911.0,15,LHX,Other / unmatched,False,FI,EU,Europe,60.318363,24.963341,50.026706,8.55835,1539.1314075144423
EDDF,arrival,781940,CSN467,,EDDF,1787122327.0,1787145839,EDDF,,1787145839.0,15,CSN,China Southern Airlines,False,,,unknown,,,50.026706,8.55835,
EDDF,arrival,3009b8,DLA2KF,LIRQ,EDDF,1787141371.0,1787145589,EDDF,LIRQ,1787145589.0,15,DLA,Air Dolomiti,True,IT,EU,Europe,43.808558,11.202822,50.026706,8.55835,719.8838207762309
EDDF,arrival,3c6487,DLH11Y,LEBL,EDDF,1787140020.0,1787145569,EDDF,LEBL,1787145569.0,15,DLH,Lufthansa,True,ES,EU,Europe,41.2971,2.07846,50.026706,8.55835,1092.5416501874115
EDDF,arrival,3c648a,DLH84H,LEVC,EDDF,1787138134.0,1787145479,EDDF,LEVC,1787145479.0,15,DLH,Lufthansa,True,ES,EU,Europe,39.489162,-0.480961,50.026706,8.55835,1369.719226703799
EDDF,arrival,3c674f,DLH8JT,ESSA,EDDF,1787138770.0,1787145434,EDDF,ESSA,1787145434.0,15,DLH,Lufthansa,True,SE,EU,Europe,59.64849,17.928829,50.026706,8.55835,1224.0229013959924
EDDF,arrival,3c6545,DLH8EM,LIRN,EDDF,1787139994.0,1787145415,EDDF,LIRN,1787145415.0,15,DLH,Lufthansa,True,IT,EU,Europe,40.886002,14.2908,50.026706,8.55835,1109.5763598500967
EDDF,arrival,3c6483,DLH5RL,LBSF,EDDF,1787138159.0,1787145323,EDDF,LBSF,1787145323.0,15,DLH,Lufthansa,True,BG,EU,Europe,42.696357,23.417671,50.026706,8.55835,1397.533198762108
EDDF,arrival,3c65c6,DLH46P,LOWS,EDDF,1787142501.0,1787145249,EDDF,LOWS,1787145249.0,15,DLH,Lufthansa,True,AT,EU,Europe,47.793301,13.0043,50.026706,8.55835,408.8410070324141
EDDF,arrival,502d27,BEL2SR,EBBR,EDDF,1787142909.0,1787145187,EDDF,EBBR,1787145187.0,15,BEL,Brussels Airlines,True,BE,EU,Europe,50.901402,4.48444,50.026706,8.55835,304.2739348548036
EDDF,arrival,3c6671,DLH1323,,EDDF,1787139429.0,1787145145,EDDF,,1787145145.0,15,DLH,Lufthansa,True,,,unknown,,,50.026706,8.55835,
EDDF,arrival,3c6743,DLH9CP,LIRF,EDDF,1787140000.0,1787145135,EDDF,LIRF,1787145135.0,15,DLH,Lufthansa,True,IT,EU,Europe,41.804532,12.251998,50.026706,8.55835,957.56108872809
EDDF,arrival,896626,UAE8X,OMDB,EDDF,1787122590.0,1787145114,EDDF,OMDB,1787145114.0,15,UAE,Emirates,False,AE,AS,Intercontinental,25.24979,55.370992,50.026706,8.55835,4844.5225736276
EDDF,arrival,3c6668,DLH1RE,EETN,EDDF,1787137175.0,1787145110,EDDF,EETN,1787145110.0,15,DLH,Lufthansa,True,EE,EU,Europe,59.413246,24.83264,50.026706,8.55835,1469.6340797106222
EDDF,arrival,3c4a21,DLH107,EDDM,EDDF,1787142215.0,1787145075,EDDF,EDDM,1787145075.0,15,DLH,Lufthansa,True,DE,EU,Domestic,48.353802,11.7861,50.026706,8.55835,299.3253023081836
EDDF,arrival,3c66ba,OCN1GN,LEIB,EDDF,1787137350.0,1787145064,EDDF,LEIB,1787145064.0,15,OCN,Discover Airlines,True,ES,EU,Europe,38.872898,1.37312,50.026706,8.55835,1363.5612542932633
EDDF,arrival,516042,MNE300,,EDDF,1787138629.0,1787145057,EDDF,,1787145057.0,15,MNE,Aerolineas Amanecer,False,,,unknown,,,50.026706,8.55835,
EDDF,arrival,3c64a4,DLH81J,LEST,EDDF,1787137204.0,1787145050,EDDF,LEST,1787145050.0,15,DLH,Lufthansa,True,ES,EU,Europe,42.896301,-8.41514,50.026706,8.55835,1517.5452284681191
EDDF,arrival,3c6583,DLH6C,LSZH,EDDF,1787141412.0,1787145028,EDDF,LSZH,1787145028.0,15,DLH,Lufthansa,True,CH,EU,Europe,47.458056,8.548056,50.026706,8.55835,285.6218449218939
EDDF,arrival,0a0077,DAH2070,,EDDF,1787137478.0,1787144998,EDDF,,1787144998.0,15,DAH,Air Algerie,False,,,unknown,,,50.026706,8.55835,
EDDF,arrival,3c66ae,DLH9LX,ENGM,EDDF,1787137620.0,1787144964,EDDF,ENGM,1787144964.0,15,DLH,Lufthansa,True,NO,EU,Europe,60.193901,11.1004,50.026706,8.55835,1141.8263314571998
EDDF,arrival,ae04a9,POKER41,LBSF,EDDF,1787134028.0,1787144890,EDDF,LBSF,1787144890.0,15,POK,Other / unmatched,False,BG,EU,Europe,42.696357,23.417671,50.026706,8.55835,1397.533198762108
EDDF,arrival,3c64f7,DLH433,KORD,EDDF,1787116251.0,1787144873,EDDF,KORD,1787144873.0,15,DLH,Lufthansa,True,US,,Intercontinental,41.9786,-87.9048,50.026706,8.55835,6970.7490959780225
EDDF,arrival,504e61,HYM401,,EDDF,1787137224.0,1787144845,EDDF,,1787144845.0,15,HYM,Himalayan Airlines,False,,,unknown,,,50.026706,8.55835,
EDDF,arrival,ae03f9,DUKE10,EDDS,EDDF,1787140983.0,1787144844,EDDF,EDDS,1787144844.0,15,DUK,Ducair,False,DE,EU,Domestic,48.689899,9.22196,50.026706,8.55835,156.22110871817617
